content_id,campaign_id,channel,content_text,tone,cta,compliance_risk,language,character_count,has_link,has_offer_amount,created_date,version,ab_variant
CNT104428,CMP15867,Push Notification,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Promotional,Upgrade Today,Low,Tamil,79,False,False,2025-01-30,2,Control
CNT104429,CMP10722,Push Notification,Dream home within reach! Home loan at 10.6% p.a. + zero processing fee.,Festive,Book Appointment,Low,Hindi,71,False,False,2023-02-19,1,Control
CNT104430,CMP14828,Push Notification,Exclusive offer for our valued customers! 11% off on all products this festive season.,Reminder,Enroll Now,Low,Bengali,86,False,False,2025-05-29,3,C
CNT104431,CMP11582,Email,Term insurance with ₹1Cr cover at just ₹24/month. No medical tests required!,Personalized,Limited Time Offer,Low,English,76,False,True,2024-12-12,3,B
CNT104432,CMP16007,WhatsApp,Exclusive: Your credit limit increased to ₹4L! Enjoy more shopping freedom.,Festive,Claim Offer,Low,English,75,False,True,2024-07-21,4,B
CNT104433,CMP15512,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Informational,Limited Time Offer,Low,English,82,False,False,2023-10-31,4,A
CNT104434,CMP15277,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Informational,Download App,Low,English,74,False,False,2023-09-25,1,C
CNT104435,CMP12867,Call Center,Term insurance with ₹1Cr cover at just ₹61/month. No medical tests required!,Urgent,Activate Now,Low,English,76,False,True,2026-03-09,4,B
CNT104436,CMP17184,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Promotional,Know More,Low,Bengali,74,False,False,2024-11-29,4,Control
CNT104437,CMP11042,SMS,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Personalized,Upgrade Today,Low,English,74,False,False,2025-05-08,1,C
CNT104438,CMP19348,Push Notification,Your account review is pending. Visit nearest branch for premium benefits.,Promotional,Get Started,Low,English,74,False,False,2023-02-16,5,B
CNT104439,CMP12110,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Visit Branch,Low,Kannada,81,False,False,2024-02-17,3,A
CNT104440,CMP16026,SMS,Exclusive offer for our valued customers! 10% off on all products this festive season.,Reminder,Check Eligibility,Low,Hindi,86,False,False,2025-06-30,4,A
CNT104441,CMP11547,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Reminder,Know More,Low,Tamil,81,False,False,2024-01-18,1,Control
CNT104442,CMP18773,WhatsApp,Exclusive: Your credit limit increased to ₹4L! Enjoy more shopping freedom.,Educational,Get Started,Low,Hindi,75,False,True,2024-07-10,2,Control
CNT104443,CMP12803,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Informational,Book Appointment,Low,Hindi,81,False,False,2023-02-26,4,Control
CNT104444,CMP19916,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Activate Now,Low,English,81,False,False,2025-06-03,2,Control
CNT104445,CMP15652,SMS,Senior Citizen Savings Account: Higher interest rates + priority banking services.,Promotional,Enroll Now,Low,Hindi,82,False,False,2025-06-22,2,A
CNT104446,CMP17448,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Promotional,Call Us,Low,Marathi,82,False,False,2025-02-19,1,C
CNT104447,CMP11376,SMS,Exclusive offer for our valued customers! 5% off on all products this festive season.,Educational,Download App,Low,English,85,False,False,2025-04-03,4,Control
CNT104448,CMP12018,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Call Us,Low,Hindi,81,False,False,2023-08-03,4,B
CNT104449,CMP18708,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Download App,Medium,English,74,False,False,2024-03-22,5,Control
CNT104450,CMP11590,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Promotional,Enroll Now,Low,Telugu,82,False,False,2026-04-05,4,A
CNT104451,CMP13716,Email,Special home loan rates for women borrowers: 13.3% p.a. Apply today!,Informational,Check Eligibility,Low,Bengali,68,False,False,2025-01-30,5,B
CNT104452,CMP13977,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Urgent,Get Started,Low,Hindi,81,False,False,2024-03-15,3,B
CNT104453,CMP10050,Email,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Informational,Call Us,Low,English,74,False,False,2024-10-14,5,C
CNT104454,CMP10094,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Know More,Low,Kannada,74,False,False,2025-08-06,4,C
CNT104455,CMP14114,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Educational,Apply Now,Low,English,74,False,False,2025-12-05,1,B
CNT104456,CMP18032,Call Center,Exclusive offer for our valued customers! 25% off on all products this festive season.,Urgent,Call Us,Low,Hindi,86,False,False,2023-02-23,2,A
CNT104457,CMP19568,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Visit Branch,Low,English,81,False,False,2024-04-01,2,A
CNT104458,CMP14896,WhatsApp,Refer & Earn: Get ₹39 for every successful savings account referral!,Personalized,Book Appointment,Low,Kannada,68,False,True,2024-07-18,1,B
CNT104459,CMP19413,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Personalized,Activate Now,Low,English,74,False,False,2026-03-05,4,B
CNT104460,CMP11410,Call Center,Upgrade to our Premium Credit Card and get 2X reward points + airport lounge access!,Reminder,Book Appointment,Low,Hindi,84,False,False,2024-09-01,2,Control
CNT104461,CMP17211,WhatsApp,Festive personal loan at lowest EMI ever! Approval in 2 mins. Check eligibility now.,Reminder,Call Us,Low,English,84,False,False,2024-08-19,3,B
CNT104462,CMP13458,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Check Eligibility,Low,Marathi,74,False,False,2024-07-03,2,B
CNT104463,CMP19062,Call Center,Pre-approved personal loan waiting for you! Up to ₹25L at attractive rates. Limited period offer.,Urgent,Check Eligibility,Low,English,97,False,True,2024-06-04,2,C
CNT104464,CMP11665,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Festive,Visit Branch,Low,English,81,False,False,2023-12-14,2,A
CNT104465,CMP18420,SMS,Dream home within reach! Home loan at 11.6% p.a. + zero processing fee.,Personalized,Know More,Low,Telugu,71,False,False,2024-08-13,2,A
CNT104466,CMP15354,Push Notification,Term insurance with ₹1Cr cover at just ₹37/month. No medical tests required!,Educational,Limited Time Offer,Low,Kannada,76,False,True,2024-04-19,2,B
CNT104467,CMP15952,Call Center,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Reminder,Book Appointment,Low,English,74,False,False,2023-11-01,5,Control
CNT104468,CMP16249,Email,Dream home within reach! Home loan at 12.7% p.a. + zero processing fee.,Reminder,Call Us,Low,English,71,False,False,2023-05-07,5,C
CNT104469,CMP19616,WhatsApp,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Reminder,Enroll Now,Low,English,79,False,False,2025-02-25,1,A
CNT104470,CMP18489,Call Center,Health insurance renewal due: Upgrade plan for better coverage at same premium!,Promotional,Limited Time Offer,Low,English,79,False,False,2023-09-24,2,B
CNT104471,CMP12202,Call Center,Secure your family's future! Life insurance at ₹85/day. Get covered now.,Promotional,Apply Now,Low,Tamil,72,False,True,2024-12-09,1,B
CNT104472,CMP13408,Push Notification,Exclusive offer for our valued customers! 7% off on all products this festive season.,Personalized,Apply Now,Low,Kannada,85,False,False,2025-08-03,3,Control
CNT104473,CMP10855,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Apply Now,Low,Bengali,74,False,False,2023-03-12,5,C
CNT104474,CMP14790,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Visit Branch,Low,English,74,False,False,2023-10-10,5,B
CNT104475,CMP14191,Push Notification,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Promotional,Apply Now,Low,Tamil,82,False,False,2024-04-28,4,B
CNT104476,CMP12344,Push Notification,Tax-saving ELSS funds: Save taxes + grow wealth. Invest before deadline!,Promotional,Visit Branch,Medium,English,72,False,False,2024-10-08,4,A
CNT104477,CMP11172,Call Center,Flash Sale! Get 17% cashback on all online purchases this weekend!,Festive,Claim Offer,Low,Marathi,66,False,False,2025-08-19,2,B
CNT104478,CMP19335,WhatsApp,Upgrade to our Premium Credit Card and get 10X reward points + airport lounge access!,Urgent,Limited Time Offer,Medium,English,85,False,False,2023-10-26,4,C
CNT104479,CMP14447,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Promotional,Check Eligibility,Medium,Bengali,81,False,False,2024-10-20,1,Control
CNT104480,CMP10846,Push Notification,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Festive,Apply Now,Low,English,74,False,False,2024-11-29,4,Control
CNT104481,CMP13622,Push Notification,Banking made easy! Download our app for seamless transactions & exclusive offers.,Festive,Check Eligibility,Low,English,81,False,False,2025-11-19,1,C
CNT104482,CMP12082,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Claim Offer,Low,English,74,False,False,2025-09-20,3,B
CNT104483,CMP11039,WhatsApp,Upgrade to our Premium Credit Card and get 2X reward points + airport lounge access!,Informational,Download App,Low,English,84,False,False,2023-04-08,3,Control
CNT104484,CMP10500,Email,Activate your new credit card and get ₹1728 cashback on first transaction!,Promotional,Enroll Now,Low,Marathi,74,False,True,2026-04-28,4,C
CNT104485,CMP18402,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Book Appointment,Low,English,74,False,False,2024-04-10,2,Control
CNT104486,CMP16220,Push Notification,Exclusive: Your credit limit increased to ₹4L! Enjoy more shopping freedom.,Festive,Know More,Low,Hindi,75,False,True,2024-11-24,5,Control
CNT104487,CMP15575,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Upgrade Today,Low,Tamil,82,False,False,2025-02-03,3,C
CNT104488,CMP17423,SMS,Exclusive offer for our valued customers! 16% off on all products this festive season.,Festive,Check Eligibility,Low,English,86,False,False,2024-03-24,5,B
CNT104489,CMP13406,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Promotional,Limited Time Offer,Low,Hindi,81,False,False,2024-07-21,2,C
CNT104490,CMP14777,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Get Started,Low,Tamil,74,False,False,2023-10-14,4,C
CNT104491,CMP18955,Email,Term insurance with ₹1Cr cover at just ₹24/month. No medical tests required!,Educational,Claim Offer,Low,Hindi,76,False,True,2024-11-15,4,A
CNT104492,CMP10598,WhatsApp,Exclusive offer for our valued customers! 8% off on all products this festive season.,Informational,Know More,Low,English,85,False,False,2024-11-05,4,Control
CNT104493,CMP17799,Call Center,Get instant personal loans up to ₹50L at just 8.8% p.a.! No collateral needed. Apply now: bit.ly/bank-offer,Personalized,Limited Time Offer,Low,English,107,True,True,2023-04-04,1,A
CNT104494,CMP19189,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Upgrade Today,Low,Kannada,81,False,False,2024-11-21,1,B
CNT104495,CMP18098,WhatsApp,Exclusive: Your credit limit increased to ₹9L! Enjoy more shopping freedom.,Personalized,Visit Branch,Low,Hindi,75,False,True,2025-06-25,1,A
CNT104496,CMP17573,SMS,Start SIP with just ₹500/month! Build wealth systematically. Invest now.,Reminder,Book Appointment,Low,Tamil,72,False,True,2025-01-12,2,C
CNT104497,CMP11708,Call Center,Tax-saving ELSS funds: Save taxes + grow wealth. Invest before deadline!,Reminder,Know More,Low,Kannada,72,False,False,2024-08-06,5,Control
CNT104498,CMP11087,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Activate Now,Low,Hindi,74,False,False,2024-11-14,4,B
CNT104499,CMP12436,WhatsApp,Exclusive: Your credit limit increased to ₹5L! Enjoy more shopping freedom.,Festive,Download App,Low,Hindi,75,False,True,2025-12-12,4,A
CNT104500,CMP12200,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Educational,Know More,Low,English,82,False,False,2025-06-06,5,A
CNT104501,CMP18854,Push Notification,Your account review is pending. Visit nearest branch for premium benefits.,Informational,Know More,Low,Hindi,74,False,False,2024-01-21,3,B
CNT104502,CMP11710,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Limited Time Offer,Low,English,81,False,False,2025-02-03,5,A
CNT104503,CMP18708,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Educational,Claim Offer,Low,Hindi,81,False,False,2025-06-04,3,B
CNT104504,CMP18830,SMS,Exclusive offer for our valued customers! 24% off on all products this festive season.,Urgent,Limited Time Offer,Low,Hindi,86,False,False,2024-05-15,2,B
CNT104505,CMP13974,Push Notification,Your account review is pending. Visit nearest branch for premium benefits.,Educational,Upgrade Today,Low,Hindi,74,False,False,2025-07-17,2,A
CNT104506,CMP11215,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Reminder,Activate Now,Low,English,81,False,False,2023-01-09,2,Control
CNT104507,CMP18216,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Promotional,Apply Now,Low,English,82,False,False,2026-02-27,5,C
CNT104508,CMP19591,Email,Senior Citizen FD: Extra 0.36% interest rate. Lock in high returns today!,Festive,Download App,Low,English,73,False,False,2023-04-22,4,A
CNT104509,CMP17162,SMS,Term insurance with ₹1Cr cover at just ₹67/month. No medical tests required!,Promotional,Call Us,Medium,English,76,False,True,2025-10-27,3,A
CNT104510,CMP16236,SMS,Exclusive offer for our valued customers! 24% off on all products this festive season.,Personalized,Limited Time Offer,Low,English,86,False,False,2023-02-03,2,C
CNT104511,CMP10330,Email,Secure your family's future! Life insurance at ₹50/day. Get covered now.,Promotional,Check Eligibility,Low,English,72,False,True,2026-03-05,4,A
